ID,CENTER,DOORS,LINK1,LINK2,LINK3,LINK4,LINK5,LINK6
ROW2959,Hex,"1,3,4",PBDDHDD,PDPPSDH,CBPPBHH,SCCPSTB,PSHSCSD,SSDDDBH
ROW2960,Blank,"1,3",HDTBPTC,SBCDBBD,BTSPPHP,HHBBSSS,THHHBDT,HPBDHDS
ROW2961,Blank,"3,6",CSCPCTC,SSBTSSS,BBDSHBD,TBPDTDD,TTCBCCD,HHSCBSC
ROW2962,Blank,"4",BBBBBBB,BBBBBBB,DDTSCSH,PCDTBHT,BBBBBBB,BBBBBBB
ROW2963,Blank,"1,2,3,6",TDPPSCH,SHSTDHD,PSDDDBS,SPBHHCD,TCHDTPH,CHCSPSS
ROW2964,Plus,"2",DTHPBHT,HSDDHDB,DSTPDSC,HBSDBST,SHSHTPH,HHSDTCP
ROW2965,Blank,"2,5,6",DSDPBBD,DSPTSPC,BSDHDDT,CPBHSCC,DPTDHCT,DCTDSCH
ROW2966,Blank,"2,4,6",TDHDDPH,CPCCPSB,HSDCSTC,CDSCPTT,BHDDCSC,PPDCBSB
ROW2967,Blank,"2,3,6",HTPPCPB,HTBSBST,SHDPDHC,TBPSSSD,HPTHTSD,DCBBCTP
ROW2968,Hex,"4",DHHTCPS,DBSHSCD,TBCSCCD,STDDHBS,CPPPCCB,PHDHCPP
ROW2969,Blank,"1,4",TTCPSPS,PSTHBBH,BBDSDPS,TTHTBBH,DCBTPST,TPBSDPT
ROW2970,Blank,"1,2,3",CCPHHHP,HCSPDCP,SBPBCBD,HDDSBTB,HTBDSCT,CDHBHDB
ROW2971,Plus,"3",HCSCSST,PHPTSTB,BDTBHCT,PBHCDCH,SBDSBTC,PCSDTBB
ROW2972,Blank,"2,3",DDBPCSB,PTHBCSC,HBCDBPC,PTTPHTS,TPHPTBB,DPSPCBS
ROW2973,Blank,"3",CSBSDSC,TBSBSTT,TDTHBCP,SDPTPDT,BBBBBBB,BBBBBBB
ROW2974,Blank,"3,5,6",HSPSCPT,HBHBPDH,CBBDHTB,PBTBHSS,TDHPCDC,BHHSTHS
ROW2975,Blank,"3",PTDHCHD,BSTBTPD,DSPSTBS,SDCTCTH,CDHCDBH,CCDDTCD
ROW2976,Blank,"2,3,5",CPBCBST,PDDSDDD,CBBBPBS,PCTDPHP,CCSSSCT,TSCTCPH
ROW2977,Snake,"2,3",BTHCTCP,DBCBTTD,SPHSTTH,TTPBCCD,CBDSBHT,BCPSCDS
ROW2978,Blank,"2,6",TPBPPBS,DPPCCHT,BSTDHDH,SHBDPBD,PPHPSBT,DDSPDSD
ROW2979,Blank,"3",TBPTSBH,BHTSCSP,CSSBCDS,THHDHPC,CSHBSDT,DBPTBTS
ROW2980,Blank,"1",SPCDHPB,TDBHCTT,BTHTHPS,HHTPDCB,SCCBSSB,CCDHPCH
ROW2981,Blank,"1,3,5,6",TCBHBPP,BPTCTHH,CCDCPDS,DTTTHDC,DSHHTHS,SHTBDCT
ROW2982,Blank,"1,4",TBDTSTH,DHCHCDP,SBCSSCT,BTPCPPB,PTDDTCT,PTSCTHD
ROW2983,Blank,"5",BCPSTSP,DCPCHCS,PHPSSSP,PPSHSTT,TSBDPHB,SDCHBPD
ROW2984,Blank,"1,5,6",BPTCSBP,STHHPTH,PBCDBDP,BHTCTHS,BSBSHSS,HDCDPHS
ROW2985,Blank,"1,3,4,5,6",DHPDCHT,CHTHDBT,TBSHPBH,CTSSBPP,DHTHCTH,CDHHHSB
ROW2986,Clover,"1",PCDSBBP,SPBCSCH,THCHCCC,TBSPTPS,CTDHPHT,TSDCBPB
ROW2987,Hex,"3",HSBCHPB,HHPBDPS,PSPTCST,DTPHHSD,PBHCBTP,TDBTDDS
ROW2988,Blank,"1,6",HPPPDPB,CBDBPBS,BPBCDCT,THTBSDH,BPSHDPS,CBDPHDB
ROW2989,Blank,"1,4,5",SDSBSSH,BBBBBBB,BBBBBBB,PCTBDCC,STSPCCS,PSDHCTD
ROW2990,Blank,"2,4,5",THBCTHT,DSTBDBC,HSPHTCS,PPDHSDS,HPBPPCS,CHCSPPB
ROW2991,Blank,"2,5",HDPPBDS,TDHPCDC,SDTSTCP,CBPTSHC,HTHHPSB,TPHCDDS
ROW2992,Blank,"3",DSDBPSP,SHDDDHB,THDCHHT,PTHPSBB,DSHHSHH,BTHDSTT
ROW2993,Blank,"2,5,6",BSSCCPH,HCDCCDD,CPTBTCB,TSCBDSP,DPDPDDS,HBBCTSB
ROW2994,Blank,"3,4,5",SCCTPSB,SHSCBCC,CTCDCCT,DHCDCBP,DSDSSCS,CBBHDPS
ROW2995,Blank,"3",HHCTCTS,BSSDTBS,HCBTDBH,SCBPCCB,HTHCCPD,TBTHDDC
ROW2996,Blank,"3,6",BSDTSBD,CHHHDBD,DCBBCTP,DSSSHHS,HBHTDPD,CHPPCSC
ROW2997,Blank,"3,5",TTBHPPS,BTTHDST,SDHPDCB,TBBTCPS,BBSBHSP,SPPDDCH
ROW2998,Blank,"1,4",HSCPTSH,TSPSCSB,DSBPBCT,STBSBHS,BBTDSCD,PPDTBBD
ROW2999,Blank,"3,5",CPCHDSS,SPDHPDD,PPPPTDD,BBBBBBB,SHSHHDS,PHPCHPB
ROW3000,Blank,"2,3",BHBSSDH,SHCBHSP,STBHBPT,SBCDHSB,DSHCDHH,SHHDSSD
ROW3001,Blank,"1,5",DPSCCBT,TDSSBDD,TSSSSCT,CDPDPBC,SCCBTSH,HPHHTTS
ROW3002,Blank,"3,6",CHDCTPB,CSTBHDD,DHCPBBT,TBHDPHH,PCCTPPB,BDDTTST
ROW3003,Diamond,"1,4",SDDSDCP,THHHPTC,PHHPPHD,PBTBPPS,PDCHPDH,HBBCPHC
ROW3004,Blank,"3",PTCCHHD,DBSDTDT,CBPPSDP,TSTCPCP,PDDBHCS,PHSTSHD
ROW3005,Blank,"2,5",SDHCSHB,DDPHPSP,DCCBCPH,HTBPTCP,THSTBBB,TSHSDCD
ROW3006,Blank,"1",SDBSDPS,HHTSPTS,DCPPHSD,SPSDBDH,SBSBPHT,CCBSDCC
ROW3007,Blank,"6",PHTBTSH,SCCPPHP,CSPSHCH,BSBSHTC,PSPHHPC,STCPBCS
ROW3008,Blank,"3,6",BDSDHDH,TSBHCDP,CHPPCSC,BPBSBTP,PSCSCDB,HCSHHHC
ROW3009,Blank,"2",PBBCDDP,DTDDPPB,TSPPDBT,BHCTCBD,TTTDHHC,DCSSSSB
ROW3010,Diamond,"3",PPCBCSB,TTDCHBC,DCCPPBB,PTCSHDD,SBPSDTP,DCCBHBS
ROW3011,Blank,"2,5",DBSSBPD,CSCCSDC,HBCHPPP,CCCCCSB,CCSSSCC,HCTPHDB
ROW3012,Blank,"2,4,6",TTSBPBH,HHDCTSD,SCSHDDS,SCCCSBS,CPHHHBT,PSDDDBS
ROW3013,Blank,"1,3",HBSSDHS,PBPCTHD,CBHBDTC,BTCTTST,CHTSHBS,SBCTDSP
ROW3014,Blank,"2,5,6",CSDSPHP,PDSCBCP,BDSCDSH,BTDPSBT,HPDHCDP,DTBPDPS
ROW3015,Hex,"5,6",BTBDBCH,BCPSDHP,HSPPDTH,SSPPSPP,HSTCBPP,CCHDBDH
ROW3016,Blank,"1,2,5",CCHDSBH,BSDTCBB,BHDHTSS,DPTTCDD,DDTTPPT,HBBHSTS
ROW3017,Blank,"1",HDCTPCC,BBBBBBB,BBBBBBB,TDCSBST,PCHSSCB,CBHDHBC
ROW3018,Clover,"1,2,5,6",TDSTCDS,DBSHTCT,BHBCSCD,CSTTSCC,TPSTSTP,SBPTPSD
ROW3019,Blank,"1,5",PBHTBPB,PBCSTDS,TDPDHTB,HDHTDSC,PCCDDPP,DCCTSSC
ROW3020,Blank,"2",BDHHDHT,HPSPCCH,TBTTCSH,TBBTBHH,SBCDTTB,PTDTTCH
ROW3021,Blank,"3,6",BBBHHBB,SSHBPBT,PSHDSBH,CSPDPDS,SDTBCPC,HCBCBPC
ROW3022,Snake,"2,5",TTSBDTP,CDCPTDS,PCPHSCP,PPPHSTS,SCTPCCC,CSBPTBD
ROW3023,Blank,"6",PCTCBCD,DCPHTHC,BSPHHTS,CCSBHCD,TTSBPHT,PCDCBCB
ROW3024,Blank,"5",HHDSDPC,CCBCHHS,TTPTBTB,HHPSHDT,SBSCCPD,DCHCTPS
ROW3025,Blank,"6",TCSDDBH,CTPDBBP,DHPPSTC,STHPPHH,BCPTBHS,DCPTPSH
ROW3026,Hex,"3",HDTCTCS,DCTPSCH,HDDTCDH,CBTBBTH,PSPDCHB,PCPTBHT
ROW3027,Plus,"2,3,6",HHHPCTH,TBTBDCP,DHCCTPD,SDDPDHC,DDPHSSP,SCSDBTP
ROW3028,Blank,"2,5,6",DBTDPCP,CHSTCST,PSSTCHC,SPPPHBH,PPCTPTH,DSBHPBS
ROW3029,Blank,"2,5",HHPHPTS,TDTBTBH,BPTDTTP,DTHTTST,DTHCSTB,HHBPTSS
ROW3030,Blank,"2,6",HDTTDDH,CBHPPTB,DBPSPHP,TBDHBHT,DHPHCTH,SCPCPHB
ROW3031,Diamond,"4,5",SCTSDDD,TTDHCBT,TPDSDBT,CHDBDBH,TTSPDCS,TPBPHBD
ROW3032,Blank,"3",THTDCTC,TBDCTCS,TTSSCBH,HPDPTCT,BPDHCTB,DHPSTPC
ROW3033,Blank,"3,5",SHHTCSH,BHCPTSD,TTHCCCD,CHPHSPC,TPTSTCD,TDSBPHD
ROW3034,Blank,"3,6",HPPSSBS,BDCBSPP,HPBHDBD,CBDDDDD,BCCHCDC,STCBTBD
ROW3035,Blank,"1,3",PPHSPTD,DCDTDPP,PCCBSHD,DBSPDHH,PCPSBSS,TDPCHSH
ROW3036,Blank,"3,6",SPHSTHD,BHSSCTH,SPSPHHT,DTDPCBB,DSHPTTP,DDTCPTT
ROW3037,Blank,"2,3,5",CBPSCHB,SPPCTPC,HHHBBPB,CDBTPPS,BSTSSDH,DHCSHDS
ROW3038,Snake,"2,3",DBCCTPS,DPSHHBC,TPHTPCS,SCTTBPP,PCPSHST,CPDSHSS
ROW3039,Blank,"2",HPTDPCT,SCHDDCH,SSBCSBP,PPBBCSB,BBBBBBB,BBBBBBB
ROW3040,Diamond,"3",SDCHBHT,STDSDBS,PSPSSDC,THHDPPH,SDHTDPS,DCPSHHT
ROW3041,Clover,"3,4,5,6",TCSSBSC,TPCSDTH,HPSSTDP,DSBTTCC,TCPCHPP,DSBDHBP
ROW3042,Blank,"2,5",CCBDBDB,HPBHSTD,PPTTTHH,TSTDHHB,CBDTHDC,SHTTHTT
ROW3043,Blank,"6",CSPTBDC,BSSCCSS,SPTCTBB,CBHBHST,TPPCCHS,HHBDPCC
ROW3044,Hex,"2,5",DPSHSDB,STHCSDP,SDPTDPC,PTBHSSP,SCTBDTH,CSTCSBP
ROW3045,Blank,"1,2",SSDDDCC,HBPSDDT,DPCSBST,DTHBCCS,HHCBPHS,CPHSPDH
ROW3046,Hex,"5",HHPDTTD,DTBCBDS,HBTSBHC,BPHPTHS,DBTHBHD,SDHCHSP
ROW3047,Blank,"5,6",DSBPDHS,SPCHPTH,PDPHBBD,CDCDPBB,BPBPPHC,PTSHCTB
ROW3048,Blank,"3,6",CPPDSCD,DHBPCDS,HPDCSHC,CSPDTPS,TBSTBDC,BBTTTBT
ROW3049,Plus,"6",SCPDHBS,DPDPCDB,PCCTHSP,CCDCDSD,HBTPTTT,CHHSTCT
ROW3050,Blank,"1,5",SBBSPBH,TSSHDBH,BSPBPSB,HBSTBHH,TPDTPCS,DBSHCSH
ROW3051,Blank,"1,5",BTSDDTD,HSHTHSS,SPHCPBD,DPTHCTH,TCCSDST,HBSCPDT
ROW3052,Blank,"4,5",SCCDCHC,HTBHHSH,BDDBCBD,PSCBHBC,BCBPTBB,HHHBSDC
ROW3053,Blank,"3,6",HTDTCCT,CSDDHTS,HDHHBTS,PBSDCTT,PTSTDCB,DHBTSTD
ROW3054,Blank,"3,5",HBSCPDB,DDDTCPB,TCBCHST,BTTPHBC,CTTSDBP,TCSBSPT
ROW3055,Blank,"2,6",CTPBBHC,BHDSDSC,CCHTBHH,DDCDCSS,PHSPCHB,DTDCPBT
ROW3056,Diamond,"2,5",BTTCBTD,THTTDSP,DTSTPBC,BSHHDDS,PBBBDCT,BBDPCPB
ROW3057,Blank,"2,5",PPBPBHP,DBPSTST,CTPCBTD,TDHDBDH,TSDSDPH,BHHTBSH
ROW3058,Blank,"2,5",BBBBBBB,HSSSPPS,CSSTTPS,HSSBSHP,HBPDPHD,BCHHHPP
ROW3059,Blank,"6",CTBPPPP,HBBPPCP,PSDBSSH,SBCPHSD,SPSBTHB,CBTBCTB
ROW3060,Clover,"3,5",CCDHPHS,CBHDTPC,DHDBTCT,DBSDHCT,BBHSDDD,SDHDBCD
ROW3061,Blank,"2,3,5,6",STPPTTC,SCPDTBH,SDSSTBC,DSPHHTB,TCHSTCC,BPPTDBP
ROW3062,Blank,"1,6",BHBPHCD,THTCSSP,HTCHTTS,BSCCSBH,HDSTDPD,DHSBHTD
ROW3063,Blank,"2,5,6",SCPTHSC,DBTSPCB,TPTSTHH,DDSSCCP,BTPTBCC,CDTSPCP
ROW3064,Blank,"1,4",BBDCSST,BPSTHPS,DDTBPTH,HCHSHBS,CHPHDBB,DBCBTCC
ROW3065,Blank,"1,2,5",TCTSPCD,PBHCDHD,BSTHHHC,HCDDTHP,DHPCDHC,TSPSTHB
ROW3066,Blank,"6",SBCCBPS,CDTTPBT,SDHTPCD,DSBDTTD,DTBDCPP,BBPSBBS
ROW3067,Hex,"6",DBSDHCT,BPHDTDC,DHBDCPH,PHPHBDS,HBSSTHP,BSSTTDT
ROW3068,Blank,"5",HSCBBHC,DDBSHDS,CHTCTBH,SBPSSSB,TPBCHSB,TTCPBPB
ROW3069,Blank,"4,5",PHPTCTP,CDSBBCC,TBSDDCP,BHTPBBD,TCTHCBC,CBPSBDC
ROW3070,Blank,"1",DPHBDCB,CHTTPBB,CSHPTHB,DSSPTHC,TPHCPBT,CHBHTPS
ROW3071,Plus,"2,4",CDBHCSD,BSBPDCB,SCCTTCC,PTBTDBB,HHBPPHC,HBDHPPT
ROW3072,Blank,"2,4",TCDTCSB,HDCBDHS,HTBCBCB,SSBCHHH,PTHHPCS,SSTCPPC
ROW3073,Blank,"2,5,6",TSBCBDC,PHPTBDC,CPHBDPD,HDCCBPP,TPTHHSC,HHSCSDB
ROW3074,Blank,"5",BSDTBBT,DTDBTTB,PDPBHBT,BTPSSPT,DCPTHBD,SSCHHCB
ROW3075,Blank,"5",DHPTTCB,TPHDBHS,HSTTHHC,DCBPDPT,PHSPSHP,BCDTTBD
ROW3076,Clover,"1,3,5",TTPBDBB,HPPHPHP,DSBSHPH,PHCPCTH,HTHTDDT,SPDCCSD
ROW3077,Blank,"2",CTPHHCB,THDBHPT,TBHBDPT,PTTTSPH,BHTCPDC,DDHTSTP
ROW3078,Plus,"5,6",HCCTDHD,DDHPPHC,PDHHDSP,SDPCBTP,THBCTTB,CDHCBPC
ROW3079,Blank,"4",TTPTTHD,CCCPTCP,BCSBHDH,DHCPHHH,DSSPBPD,PTDPDDH
ROW3080,Blank,"5",HBDSPPT,BTCSBDH,SHPBSTS,HSDDPSH,STCHPBD,SHSSDPH
ROW3081,Diamond,"1,4,6",PPSTDCP,CBCCBHH,BBCSPTP,TDCHTCD,CCSTBDH,DHTDTCC
ROW3082,Blank,"2,3,4,6",STHPPHH,CBPCPPH,PSPHPHC,DBCDCHH,SHCCSSS,BTSCTHS
ROW3083,Diamond,"3,4,5",CSTSDCS,DPTBBSH,PBPHPSC,TPPTDCD,PSBSHPC,BSBBSCT
ROW3084,Blank,"6",TSTPSHS,HDBTSDC,BPCTSSP,TPCBTPD,SDHBSBT,PBBHCBC
ROW3085,Clover,"3,4,6",BHCBHBD,HSTTTTP,TPBCDST,PBTTHST,TCTSCCS,HHPHTBT
ROW3086,Blank,"4,6",BHCCHBT,STHPCPP,PTDTHPT,THBSPDB,DHSHSPP,SHPHSPC
ROW3087,Blank,"2",PPDCHBT,BTSPHDT,TPBSDPT,TCTSBTS,HDCTTBD,BDBSTSC
ROW3088,Blank,"4,6",BSSTBSB,PHCTPPD,CPTBSHB,HTTTBTH,SDDSDDD,HHPDSST
ROW3089,Blank,"3",DHDBTBB,DTDSSDC,BDHHHTS,STHSBPP,STDDPBP,BPCBPBT
ROW3090,Blank,"2,4,6",BHPDHTS,CDDHSPC,CHDCHDB,PPCTCTP,SHPBBPS,DPDHCPD
ROW3091,Blank,"2,5",BHDBCHC,CDDSPCC,HCCCHSB,CTHCSCS,TBTHSDT,SHCBBBT
ROW3092,Blank,"2,3,4,5",CPCSSBP,BHPDDPH,SPPHSCC,CTPPHDC,DTHCBCB,SCPSSHT
ROW3093,Blank,"3,6",HCCPCHT,CBPBHCS,BCCTPDP,DPBSDDH,CHCBPSS,HTTBDHT
ROW3094,Blank,"4",PBBCSTD,DPSBPHD,DDDTPTT,PBCHTSP,CDPSHSP,TTBBPDH
ROW3095,Plus,"5",CCPHDDB,DCHPBDD,BPBBSCP,DTSTDDP,HBBPDSC,HBHTHSB
ROW3096,Blank,"1,2,5,6",BHBHPCB,CHSDHHP,BHPPCPS,CDSDTDP,SSSDCDC,CHDDBPP
ROW3097,Blank,"2,3",CCCPCCP,TCCTDDD,BSTSDHD,DDHTDPT,PDDPDBP,PPHTHTT
ROW3098,Blank,"2,5",TBSPTPS,CCTDTPC,CBTCSHT,BTHTTPP,HBSCHCB,BTCSTBC
ROW3099,Blank,"2",SBHDDCT,BSPPCPT,DBSBSSS,BBCBHTC,TDPBHTS,HSCTSTP
ROW3100,Blank,"1",CTPPHDC,HHTPSDC,CDTCSCB,PHSHTDH,BHHPPDH,PHDTHDH
ROW3101,Blank,"1,4",DDTSBBB,SCTPBPD,SBBBCTH,SCHDTTD,BSHHTCS,SBBDBCH
ROW3102,Blank,"3,6",BBBBBBB,DTHTDBH,TPPHPPD,HCCPBCB,TSHSPSB,HDPBHSB
ROW3103,Blank,"2",PCBPSDH,DSBCSCS,BCTTHTD,PPBHCPD,BCHDHSB,HHPHTHB
ROW3104,Blank,"1,4,5",DCDBBSC,CDBPTPT,TPHTSHB,CDCTBBD,TCTTCDH,DTSTDSB
ROW3105,Diamond,"1,3",TTPPBTB,SHTBHCB,STCPBCS,SHHCDTP,SBBBBHP,DBDPSTS
ROW3106,Blank,"5,6",SHPDBSP,TTCSBBS,DPSTSHH,TTHHBPB,TSCPBHB,DSDBSHC
ROW3107,Blank,"3,6",CSSBDSB,CCSSBBH,PSCBSDB,HHTDPTS,HCHPBCP,SCDDPPH
ROW3108,Blank,"2,3,6",SPHTCHH,BDPDSDC,BSSPBBT,BDHDDHT,BDHDSSD,CCSTBBH
ROW3109,Blank,"2",HBCTCBC,THDCSBC,THBCSCT,HSPCDPT,DTCSSDC,CPCCTBP
ROW3110,Blank,"2,3,5",DPBSDDD,THCHPHC,BCTDDBC,PPCCSHT,DHHPSPB,PPTBTCH
ROW3111,Snake,"2,6",TDTPCBS,DSPHPPC,PSTBHHP,CDHBSTP,HPBHTTP,BPPTPCB
ROW3112,Blank,"3",PBBPHHP,SSHDCPD,CDTSPCP,SCCPDBB,DPTSTTC,SCCCHBS
ROW3113,Blank,"4",DSCHHCB,CHBHDBB,HCHDTBT,HCBSHTB,SHSSHHH,HHHHPPC
ROW3114,Blank,"2,4",TDTPBHS,SPDDHTT,PSHPHBP,HDSBDTP,CDSBDPH,PDSPPHD
ROW3115,Blank,"1,2,4,6",PSDTPPC,BBCPPPH,HSHPHCS,TCTSPCD,TCBBDBH,TBDHHTS
ROW3116,Clover,"6",HHPDBSH,TPDTSST,HCSBCCD,CTCBDCT,SPCPHTP,SDPCCBT
ROW3117,Blank,"4",BCPPPTB,TPTBDDS,DBTDHSH,PCBPPHP,TTBCBSH,HHSSHPB
ROW3118,Blank,"2,3,6",DCTPPCD,CPDPTTT,STSSCDC,DCHTPHB,BTHSPHB,STHCBPC
ROW3119,Snake,"2,5",BSDSBDP,PPCDHTP,CBTHHHB,SDSPPCT,TCDPDDS,CTTBPDH
ROW3120,Blank,"1,2,3",DHDDPSS,TTHBHSH,BBCPHHT,TSBSTPD,BBBBBBB,BBBBBBB
ROW3121,Snake,"2,4,5",DCSBCHD,SBHBDBC,HSDTDPH,CHPDTPT,HBCCSBS,BHCSHBT
ROW3122,Blank,"2,3,6",DBTBBCT,SPSCSCH,PTCDHTT,BBDTDPH,TDHTDPC,BPBSTTH
ROW3123,Blank,"1,2",CTHTHHB,TSPHPHP,TPPSHBC,BCSCBDB,BCSHSSP,PDTTHST
ROW3124,Blank,"1,3",HPSDTSP,CTPTTHS,DBSCDDT,CTTCDHS,DCCCHTH,HSHTDCC
ROW3125,Blank,"4",CBBCPSD,HHBSCTS,SDHBDTT,PSBBSTH,HCCSSPP,HDDBHSP
ROW3126,Blank,"3,5,6",BCBHPPP,HCCSCHC,HBPBTTH,TBSHPST,BTHCBCB,DCBHHCS
ROW3127,Blank,"3,5,6",DDPSCBP,BBPBCHP,HHBSPCH,CPDDHCB,HCSCDTC,TBPTTDB
ROW3128,Snake,"2,3",CBPBTDD,CTPPTSB,PCPPTHP,CHDPBPD,BCPTBTC,SDSPHBC
ROW3129,Blank,"1,3,5",TCHTSTC,HPBSSBB,CDBDCCT,CDCBTPD,CHCDSTC,DHSTCCS
ROW3130,Blank,"2,4",PPHTTSP,DSPTTHD,HHSBTTH,BCSHDHD,CHHHBDS,DTPTPDC
ROW3131,Blank,"2,6",THHTHHB,DHPDCSP,DTHBBDP,SCTSBBB,DTHDPTT,DSTBSCP
ROW3132,Snake,"2,3,6",SHBPSDD,SCBTSDH,TTBSCTD,BCBTDSD,TSTHTTS,HSCSBSC
ROW3133,Hex,"2,5",HDTTBDB,CTDSPSH,BBSTCDD,CHSCPCC,CHBPTDP,BCSSDDS
ROW3134,Blank,"2,6",CBDHBPC,HSPDSHB,PTBCBBS,BBCPPPP,HSPBDPS,CDBBTTD
ROW3135,Snake,"4,6",BDCSTST,CDCCHHT,DBCCSPD,CBPCSCS,BDBTPHP,DPCPCSC
ROW3136,Blank,"1,2,3",SPPHDCH,SSBTTBH,PCTPSDT,TPCDDPB,TDTPPPC,BTCSPTB
ROW3137,Blank,"2,3",SHHTSTD,BTCCHHD,SSSSPCB,SBTBHDP,BBBBBBB,BBBBBBB
ROW3138,Blank,"5,6",CBPTSHC,TSPSHSD,HBCCSTS,STSPPPD,DTBSHBH,BCBDCPH
ROW3139,Blank,"2",PBSSDBP,TTBDDPC,CDDBCHD,CCSSBTP,PPPBBSC,CHSHHTP
ROW3140,Hex,"2",HHTHTDP,PSTCDBC,TSDDDDS,DDBHBPS,TPTBBSD,BDSHCHS
ROW3141,Blank,"2,6",HSPCDTD,BBSDPTT,CPSHCST,TCPPCHP,TSPSHSH,SCSTHBB
ROW3142,Blank,"1,4",SDHSPTP,TPBHHHC,BCDBDPS,BHDHCBH,DTTBTPD,HHSBBTB
ROW3143,Diamond,"1",SHDBHHT,SSDTSCH,HDDSBSH,CDPDBSB,CCCHHHD,BBBCHSP
ROW3144,Diamond,"1,3,4,5",TPDTTHT,PTCPPSB,PPTDPSS,HTPSSPD,PTCHDSD,CDSDSPS
ROW3145,Blank,"1,2,3,6",DBBDTCB,BCDCDPB,BPDSSPH,SHCHDCD,BDCBSPP,PHDSPCD
ROW3146,Blank,"5",BTTHSSS,SSTHCTC,SSDDPPP,HHPSTCT,DBDTDTP,TPBCCDC
ROW3147,Blank,"2,5,6",SSHSDBH,HHDBHDS,BDPSDDS,SCCPPBS,BBDBSDC,PCTHCTC
ROW3148,Blank,"2,5,6",PCSSTPT,STTCHPC,SHPTCSB,PHPSTBT,TDDHPDP,CBDSSDH
ROW3149,Blank,"3,5",DPHCSHB,PHPBHDT,PDDTSBD,TPCPDHT,TTHBPCB,SHPTCSB
ROW3150,Blank,"2,3",PPBHBHB,HHPHDST,SDCHSCD,TCHSDHS,HHSBDBD,BPDCPST
ROW3151,Blank,"3",TPHDTSP,PBPCSPH,SCDHTPB,DTTSTSH,PPSHCBD,HSSBDTH
ROW3152,Blank,"2,3,6",DTCCSPC,CBBTSHP,BPHSPDH,BSBTHPH,SDDSHBS,SHDBPHH
ROW3153,Blank,"2",HCTBPCP,STPTTSD,TTPCPBB,TDDPHTT,PTTSSPC,TDSSBCC
ROW3154,Hex,"3,6",BPSSCTT,DDDCHTB,DHCTPHS,CHHTTDH,HCPSHTP,CBTDPDH
ROW3155,Blank,"5",HBDPDCP,CHTSHBS,CPDBHCS,HHBHSST,HCPSCTD,PBPHPTS
ROW3156,Blank,"3,6",SBSSCHH,CBHDCSP,THTTDTS,SPCSSBP,SSPHSSB,CHCHHTD
ROW3157,Diamond,"1,2",SPSDHSP,BCPDBPB,HDHBSPT,CPBTSBS,BDBBDSP,DHBSPPS
ROW3158,Blank,"2,4",CTTCSBT,HBBPDSC,SHHSBBS,HBPBPSH,SPDHPDD,SHCCBSC
ROW3159,Blank,"1,5,6",DCBSDSS,BBBBBBB,BBBBBBB,DPTSDPB,SBCPDHC,PPHSCSH
ROW3160,Blank,"3,4",SHSPSHS,SPHTSCD,BDSPBPT,HHHTDSP,CDSCSBP,HCBCPDH
ROW3161,Blank,"2,4",DPPTTTH,DBSTDPB,HTBCPCB,TSBSHHP,DSBDDPB,TTHCBTH
ROW3162,Blank,"3,5",SCTTBPP,TCBCCCS,BTTDBCB,HHCPPHC,BBCPPPH,SPCHSCP
ROW3163,Blank,"2,4",HCSTPDH,BSTCSSD,HSCCTTD,BDBCDSB,HTSBHTC,PDDSHHS
ROW3164,Blank,"3,5,6",SSBDDCT,CSDDCSC,PSBHDBH,CBSBTHS,BHSPPCH,THPBTCD
ROW3165,Blank,"1,2,3",BTTTBPH,DPCPHHT,BPSHPTD,THHCBBH,SHHSCBH,CBDBDTP
ROW3166,Blank,"2,4",DDTPHHT,PTDCBHP,BCBTBPD,DDDPTHH,HCBCHHS,HHCPHPD
ROW3167,Blank,"2,5",DDCTCDH,BBHDPHS,TPSSTCH,TDTCDBH,BDDHTPD,DPPTBHD
ROW3168,Blank,"2,3,5",HBTPTBC,CCTTTTT,BCHBCTP,TTHBPDD,DHDPDCP,TDSSSBS
ROW3169,Blank,"3,6",HCSBBTS,PDHCCCT,THDCHPB,BCHTSPS,PBSTPHC,HHPCPPP
ROW3170,Blank,"2,3,5,6",DPTHTSH,SHHSPPH,DPTHTSH,SCCHPSS,SBPPSPB,DCDTCHB
ROW3171,Diamond,"2,5",CPHCCBS,HPTCHDD,CHHSCDB,BBDSSPH,BTHDPBS,BCTSPHT
ROW3172,Hex,"3",BTBPTBC,DHDDDCS,CCTTCPS,HSPSCPT,CDSSHDS,HCHPTTC
ROW3173,Blank,"3,5",SDSTSHH,PDBHDBD,DHTDHSS,TDHDCTC,CHCHHHC,BSSSBSS
ROW3174,Blank,"3,5,6",SBDHDHH,SCSBDTS,HHPCPPP,PTSCTSP,SPDBPCT,BSPPHDH
ROW3175,Blank,"1,2,6",BPCDDTB,TPTSTCD,HCTHBCD,SDDTCSD,HTCPDSB,TBBHDCP
ROW3176,Blank,"5",BSBTSBB,CHPHCDC,PPHPHSD,PCTDDCC,HPHHSHH,PDDCCHS
ROW3177,Plus,"2,6",CPDTDHS,TTBBPSS,CCBSDCC,PBSTTDC,TCBCCCS,TPHTPCS
ROW3178,Clover,"5",HBHTDCH,CSBHBPH,BBBTTSP,PCBPTDS,TSPCCBS,DTBSBBP
ROW3179,Blank,"1,5",PDPCDTP,CPCBCBC,CCCPPPH,TPSBTTC,PPHSHDT,BPPDBSP
ROW3180,Blank,"5",HSTTCHH,CSSBDCS,PDBDTPD,PHCBSDC,CPBSTHP,DPHHCTB
